event_id,team,module,priority,build_time_min,deploy_time_min,commit_size_loc,num_bugs,test_coverage_pct,ticket_resolution_h,deploy_status
2530,Beta,notifications,baja,9.8,1.66,123,0,78.3,19.26,success
1677,Alpha,auth,media,5.13,4.05,219,2,94.9,8.75,success
1049,Alpha,api,critica,7.39,2.33,336,3,89.8,4.65,failed
1961,Alpha,api,alta,3.42,3.12,98,0,93.2,5.5,success
2531,Delta,payments,baja,6.78,4.57,36,0,,4.45,success
4383,Alpha,ui,media,5.91,3.06,113,1,85.4,4.19,success
238,Gamma,notifications,alta,5.73,2.57,137,2,92.6,8.61,success
3160,Gamma,api,media,16.85,3.75,68,0,89.1,0.57,success
4103,Delta,payments,media,11.63,3.24,133,0,89.2,2.06,success
1134,Alpha,payments,alta,10.9,2.37,157,0,94.2,5.08,success
1806,Gamma,auth,baja,4.38,3.11,126,0,80.6,11.52,success
4151,Beta,api,media,13.12,3.29,21,0,91.1,11.32,success
164,Alpha,ui,alta,7.79,3.87,133,1,82.1,1.81,success
4631,Gamma,auth,media,9.62,3.61,10,0,74.7,15.68,success
4718,Gamma,api,alta,13.04,5.37,293,2,93.3,3.01,success
3555,Beta,api,media,10.79,1.96,104,1,81.4,8.78,success
3467,Delta,api,media,7.6,4.48,48,1,82.7,5.85,success
3670,Gamma,notifications,alta,10.87,4.54,139,2,88.7,,success
3650,Alpha,ui,baja,7.24,2.38,52,0,69.8,9.01,success
3955,Beta,api,media,16.97,5.2,119,1,72.7,16.15,success
1812,Gamma,api,alta,8.3,1.85,242,1,83.4,21.7,success
3124,Beta,notifications,baja,10.12,5.61,344,0,89.0,4.79,success
3163,Gamma,auth,critica,7.37,2.34,163,1,91.4,7.03,success
1429,Gamma,ui,media,4.16,2.99,123,0,78.0,8.2,success
3629,Beta,api,media,8.7,1.41,128,1,72.3,17.53,success
2813,Alpha,ui,critica,3.07,2.48,115,0,,7.55,success
3410,Delta,auth,media,13.17,3.23,36,0,80.3,9.51,success
4469,Delta,auth,alta,3.84,2.37,28,0,94.9,3.88,success
4658,Beta,notifications,critica,6.16,3.32,226,0,97.8,3.77,success
2834,Beta,auth,media,9.25,2.32,30,1,85.1,9.54,success
1453,Beta,auth,media,7.62,5.55,323,5,84.6,7.67,failed
594,Gamma,ui,baja,9.6,2.77,214,2,90.0,6.58,success
42,Alpha,notifications,media,6.94,1.39,30,1,89.4,,success
561,Beta,auth,baja,6.86,5.89,40,1,85.7,7.43,success
2950,Gamma,payments,baja,7.05,1.72,222,0,92.6,1.89,success
4093,Gamma,ui,baja,11.64,1.45,20,0,90.9,6.03,success
244,Delta,ui,media,2.79,3.84,60,0,95.4,4.28,success
1340,Delta,search,alta,7.16,5.21,285,2,91.5,4.27,success
3035,Alpha,auth,baja,11.36,3.85,211,3,88.9,28.57,success
2975,Beta,payments,media,14.83,3.91,63,1,92.8,23.66,success
3815,Beta,auth,media,12.35,3.48,148,3,79.6,4.98,success
1443,Beta,search,baja,7.0,3.58,11,0,65.1,5.24,success
262,Beta,payments,media,13.23,6.74,121,0,70.3,12.68,success
4838,Delta,api,alta,9.36,3.68,269,3,77.6,1.53,success
1690,Beta,api,alta,6.41,4.15,150,2,88.9,15.52,success
1726,Beta,search,alta,5.93,1.53,211,4,79.6,4.65,success
4077,Gamma,payments,baja,3.22,2.73,17,0,93.7,11.01,success
835,Delta,auth,critica,4.97,3.7,209,1,81.7,4.69,success
1867,Delta,ui,alta,3.12,3.38,79,1,92.1,4.37,success
2497,Alpha,api,media,8.93,,55,1,88.2,4.58,success
2011,Gamma,api,baja,5.17,5.35,260,3,95.6,31.38,success
341,Beta,search,media,8.7,3.14,88,1,83.0,5.28,success
3002,Beta,auth,baja,6.13,2.52,33,0,81.4,13.05,success
1602,Alpha,auth,media,7.31,3.27,177,0,84.7,24.65,success
3017,Beta,api,media,7.04,3.61,131,0,62.8,6.84,success
4703,Gamma,auth,media,9.27,2.94,62,1,79.3,3.86,success
481,Delta,api,critica,7.87,2.03,58,1,83.3,2.31,success
4650,Beta,api,alta,11.06,2.82,126,1,90.6,6.23,success
3916,Alpha,auth,baja,6.61,4.48,25,0,90.0,7.41,success
3408,Alpha,api,alta,6.72,2.38,166,2,70.6,3.56,success
4647,Alpha,auth,media,5.07,1.52,135,1,75.5,28.48,success
4624,Beta,search,alta,6.66,9.36,406,2,80.9,9.03,failed
4006,Beta,search,CRITICA,7.34,7.51,191,2,62.0,7.93,failed
1767,Gamma,ui,alta,5.04,3.04,64,0,84.2,4.57,success
4482,Alpha,payments,alta,4.31,2.04,19,0,92.3,2.12,success
2454,Gamma,notifications,media,7.84,2.2,255,0,92.5,5.93,failed
2891,Alpha,auth,alta,13.49,3.39,207,1,89.3,3.3,success
3831,Delta,auth,baja,1.29,3.86,100,1,84.9,7.08,success
4032,Alpha,ui,media,9.9,3.32,156,0,91.8,4.44,success
4686,Delta,search,critica,11.76,5.21,122,0,90.3,6.83,success
3695,Gamma,ui,baja,6.97,1.67,300,0,94.7,3.86,success
1272,Alpha,ui,media,3.45,2.76,51,0,86.4,7.16,success
4029,Gamma,api,alta,5.29,4.77,240,0,87.9,4.27,success
4510,Gamma,ui,media,6.56,2.48,62,0,64.8,6.83,success
3108,Delta,payments,baja,10.51,5.48,130,2,67.5,7.92,success
4150,Beta,ui,critica,5.72,3.41,93,2,89.7,2.94,success
348,Delta,api,alta,8.79,3.12,215,1,90.3,5.96,success
3897,Gamma,search,alta,5.99,4.33,169,0,91.1,8.25,success
4632,Alpha,payments,media,10.59,6.36,430,2,95.7,1.97,success
2563,Delta,ui,media,3.96,2.69,62,0,91.1,2.78,success
4911,Alpha,auth,alta,4.71,3.67,344,4,87.4,4.75,failed
1424,Beta,ui,media,6.24,2.16,31,0,90.7,5.71,success
657,Gamma,notifications,baja,5.55,3.55,52,3,64.4,12.2,success
2103,Beta,notifications,alta,12.22,3.16,127,1,86.4,4.83,success
633,Beta,search,baja,5.91,1.67,158,0,82.7,13.12,success
2906,Beta,search,baja,4.53,3.79,103,0,73.9,12.54,success
2494,Beta,auth,media,10.64,3.54,282,1,78.1,4.36,rolled_back
2666,Alpha,auth,media,5.02,1.98,56,1,83.1,8.78,success
4155,Alpha,search,media,6.58,7.2,106,1,77.7,11.51,success
4221,Alpha,ui,baja,8.94,6.03,238,4,78.6,7.88,success
3321,Alpha,auth,media,4.0,2.39,43,0,79.4,2.55,success
3110,Alpha,api,critica,7.32,3.43,97,1,82.9,2.38,success
3610,Beta,api,media,6.22,2.86,84,1,91.4,9.27,success
2501,Alpha,api,critica,5.79,5.15,78,2,70.1,6.16,success
1466,Beta,api,media,14.42,3.83,53,0,75.0,12.57,success
2847,Alpha,payments,alta,10.84,2.47,20,0,85.1,5.95,success
116,Gamma,auth,media,14.08,2.54,44,0,86.5,15.01,success
1822,Gamma,search,alta,3.87,3.44,148,3,88.9,8.75,success
1495,Delta,api,alta,7.43,2.35,78,1,62.7,,success
2402,Gamma,ui,alta,5.23,2.16,27,1,84.2,2.73,success
1233,Beta,ui,baja,9.38,3.2,203,2,81.4,,success
2662,Gamma,api,baja,12.9,6.42,150,0,93.2,7.89,success
3880,Delta,payments,media,25.9,2.24,20,1,85.8,5.06,success
4582,Gamma,payments,media,6.69,2.01,138,0,82.4,8.03,success
1154,Beta,auth,baja,15.64,1.98,140,0,86.7,7.7,success
4706,Beta,api,critica,10.19,4.81,215,1,59.2,5.15,success
58,Delta,api,alta,3.9,3.4,54,1,85.4,3.01,success
3409,Alpha,api,baja,5.96,2.51,126,0,86.0,,success
4297,Beta,auth,media,12.54,3.24,190,1,93.4,2.3,success
4954,Beta,auth,baja,15.2,2.96,121,0,89.8,9.32,success
1736,Gamma,ui,CRITICA,10.32,4.48,99,0,85.9,1.53,success
2197,Gamma,payments,alta,7.33,4.29,110,0,96.0,5.53,success
3568,Alpha,payments,alta,3.6,3.85,414,2,77.9,6.79,success
2476,Beta,payments,baja,4.53,5.38,165,1,92.7,6.78,success
2565,Beta,payments,baja,20.59,2.49,26,1,75.8,9.43,success
758,Alpha,ui,alta,5.33,1.84,98,1,92.2,14.38,success
4050,Alpha,payments,media,5.72,3.01,121,1,81.9,7.95,success
3671,Gamma,auth,media,21.81,7.36,128,3,96.9,7.31,success
708,Gamma,search,alta,23.06,2.45,356,2,76.0,17.56,rolled_back
4289,Alpha,ui,critica,7.02,2.39,51,0,86.6,5.38,success
1094,Alpha,notifications,baja,11.53,4.08,274,0,89.8,6.72,success
3577,Alpha,ui,media,11.92,4.25,46,0,83.8,3.31,success
1377,Beta,api,media,12.3,2.24,197,1,86.3,17.43,success
4922,Delta,auth,baja,13.33,3.03,133,0,81.8,5.58,success
73,Alpha,auth,media,4.22,2.27,105,0,75.9,7.37,success
1923,Delta,ui,baja,6.31,1.78,119,0,94.3,12.54,success
3902,Beta,api,media,6.3,3.02,76,1,85.3,27.69,success
1765,Alpha,ui,media,6.92,3.52,67,0,77.6,27.52,success
744,Delta,ui,media,11.54,3.8,74,0,96.5,11.57,success
3102,Gamma,auth,media,5.28,3.57,8,0,92.3,5.84,success
1006,Alpha,ui,media,6.67,5.85,116,0,82.6,3.77,success
2669,Alpha,auth,critica,2.96,2.81,154,1,86.1,3.07,success
1191,Beta,auth,baja,4.81,3.39,190,2,93.7,13.5,success
3204,Alpha,ui,media,7.35,3.74,47,0,65.7,11.72,success
2602,Alpha,auth,baja,14.12,5.38,213,2,76.2,19.36,success
1126,Gamma,notifications,media,9.83,6.99,319,1,96.2,8.27,success
1242,Gamma,ui,alta,8.27,5.65,18,1,86.2,7.25,success
3938,Delta,auth,media,12.39,3.66,55,1,79.1,9.92,success
4138,Gamma,auth,baja,7.7,3.7,97,0,96.9,24.79,success
3456,Alpha,ui,critica,9.37,3.43,204,3,,8.12,failed
999,Alpha,api,baja,4.73,1.63,60,0,,55.91,success
3400,Gamma,ui,baja,8.77,3.27,130,0,83.0,10.55,success
2685,Beta,ui,alta,11.4,4.69,128,1,97.1,5.4,success
1578,Gamma,auth,baja,13.45,4.84,12,0,82.8,7.97,success
4946,Gamma,auth,baja,8.12,4.04,335,0,80.4,6.44,success
1827,Gamma,search,alta,13.18,6.83,94,1,92.4,18.44,success
3306,Beta,api,baja,11.65,5.34,158,0,73.4,20.94,success
4998,Gamma,notifications,alta,3.21,3.45,26,1,90.0,2.52,success
3551,Gamma,search,critica,9.28,2.86,112,2,75.9,2.51,success
441,Delta,search,alta,5.85,2.36,123,1,87.0,,success
4960,Gamma,notifications,critica,7.31,2.36,196,1,78.3,2.36,success
1101,Gamma,api,critica,5.94,2.95,100,0,93.0,1.53,success
4026,Delta,auth,media,7.94,2.71,147,2,91.2,7.83,success
3072,Delta,ui,critica,8.26,2.62,298,4,80.0,1.41,success
650,Gamma,ui,media,7.6,4.88,124,0,95.2,13.86,success
1547,Beta,ui,alta,10.49,4.61,272,3,96.2,6.29,success
3553,Beta,auth,media,5.54,,146,0,83.8,6.67,success
3575,Gamma,payments,critica,5.3,2.18,168,1,93.6,5.12,success
3200,Beta,api,media,7.28,3.04,134,1,76.9,4.77,success
4152,Beta,auth,baja,11.76,2.78,8,0,77.5,7.56,success
631,Beta,ui,baja,8.47,,133,1,72.4,10.41,success
673,Gamma,auth,critica,6.15,3.26,157,1,89.1,2.1,success
1250,Gamma,notifications,media,9.89,3.53,51,0,82.5,31.31,success
483,Gamma,auth,media,18.81,5.11,106,1,82.5,28.62,success
1585,Alpha,payments,baja,6.27,4.69,63,1,90.5,13.64,success
4607,Gamma,ui,alta,7.76,2.45,24,0,90.0,5.16,success
4636,Alpha,auth,baja,9.12,6.18,121,0,79.6,6.14,success
4666,Beta,ui,baja,11.8,3.35,130,1,87.8,17.4,success
1463,Beta,search,baja,7.16,2.55,46,0,97.2,27.04,success
3945,Alpha,ui,baja,6.46,2.57,12,0,78.2,12.74,success
4406,Gamma,ui,media,8.16,1.94,298,1,87.3,7.29,success
2579,Delta,payments,alta,10.18,3.3,182,1,82.0,3.92,rolled_back
3817,Alpha,ui,media,14.39,4.69,22,1,84.8,7.47,success
50,Delta,auth,media,11.85,3.9,217,0,75.1,4.62,success
4944,Beta,notifications,baja,5.57,7.55,60,1,60.9,24.36,success
4577,Alpha,auth,alta,8.03,2.55,57,0,83.6,3.27,success
859,Beta,search,alta,10.7,1.69,33,1,80.5,2.07,success
1073,Gamma,notifications,baja,9.56,2.61,137,0,94.9,3.92,success
720,Beta,notifications,baja,12.05,1.81,55,0,90.5,1.5,success
4247,Alpha,auth,media,5.11,6.05,54,0,80.7,6.39,success
2632,Beta,ui,baja,13.3,1.44,82,0,76.4,38.11,success
4882,Gamma,api,baja,21.26,6.23,186,0,90.2,9.97,success
1661,Gamma,notifications,alta,9.13,3.67,92,1,86.8,2.72,success
1657,Gamma,ui,alta,14.75,2.1,220,4,70.1,5.76,success
2426,Delta,search,alta,16.04,5.16,123,0,84.6,21.65,success
3807,Delta,api,critica,7.01,1.71,56,1,96.4,3.97,success
4237,Gamma,notifications,media,6.84,1.9,126,0,75.3,2.55,success
4983,Gamma,ui,alta,3.36,1.89,128,0,88.2,5.57,success
3323,Alpha,api,alta,7.33,2.04,135,2,84.6,6.4,success
4485,Beta,ui,media,6.6,3.33,94,2,56.7,2.5,success
3319,Alpha,auth,alta,8.38,5.74,106,0,88.1,5.79,success
4760,Alpha,search,baja,7.01,4.58,31,0,73.0,6.15,success
4134,Beta,search,baja,15.08,2.04,214,0,81.9,7.28,success
2607,Beta,auth,media,28.1,3.85,166,1,76.9,12.93,success
1386,Alpha,api,media,3.84,4.24,114,1,72.6,9.5,success
4206,Beta,api,baja,8.49,3.69,40,0,91.4,4.65,success
1400,Delta,api,baja,6.85,2.47,80,0,83.6,6.34,success
1196,Alpha,api,media,2.72,3.02,88,1,96.9,5.73,success
1409,Delta,payments,media,17.9,1.89,130,0,88.6,8.36,success
3840,Delta,notifications,critica,8.27,3.33,253,1,96.9,15.55,success
1799,Delta,notifications,baja,7.87,2.43,163,0,93.7,18.84,success
1476,Alpha,auth,baja,10.34,3.24,251,1,79.9,12.74,success
3909,Gamma,payments,baja,4.65,5.2,58,0,94.8,12.27,success
36,Gamma,auth,media,11.49,7.93,76,3,78.6,5.08,success
3556,Beta,ui,critica,7.35,3.27,419,4,73.5,3.93,failed
2346,Delta,auth,media,18.71,16.97,115,0,69.5,5.33,success
3929,Beta,payments,baja,8.98,4.68,70,2,,9.16,success
2360,Gamma,api,baja,7.61,4.8,42,0,74.6,2.48,success
2207,Alpha,api,baja,7.73,1.75,141,1,91.6,5.56,success
3783,Beta,search,alta,13.19,4.36,65,1,89.1,5.77,success
1287,Beta,auth,media,7.71,3.14,150,0,69.7,7.07,success
350,Beta,payments,alta,4.97,7.26,97,1,70.5,14.73,success
2138,Alpha,payments,alta,5.64,1.41,32,1,84.3,8.97,success
2692,Gamma,ui,alta,11.98,2.71,93,1,94.0,2.39,success
2993,Beta,payments,media,6.49,2.83,48,1,86.4,5.14,success
3139,Gamma,api,alta,12.47,2.04,176,1,66.9,16.39,success
1682,Beta,ui,baja,6.79,1.48,65,0,92.1,15.02,success
4037,Alpha,search,critica,6.42,4.59,549,1,93.4,1.94,success
1444,Gamma,notifications,critica,5.5,1.82,90,2,90.1,1.13,success
3257,Beta,api,media,4.83,2.72,297,1,77.1,1.67,success
1672,Gamma,ui,media,5.14,5.02,138,0,77.8,4.73,success
3665,Alpha,notifications,alta,5.05,4.31,80,0,75.3,2.36,failed
1180,Alpha,payments,media,5.71,4.03,69,0,94.0,4.69,success
2799,Beta,search,baja,6.44,6.27,106,0,84.9,6.46,success
1693,Alpha,api,alta,5.37,2.75,127,0,92.4,2.83,success
3890,Delta,payments,baja,10.87,3.28,235,2,57.9,3.69,failed
373,Gamma,payments,baja,5.22,2.44,100,1,88.6,6.24,success
3626,Beta,payments,baja,5.03,4.06,165,0,92.7,12.17,success
1917,Beta,notifications,baja,5.51,3.11,51,1,89.9,10.53,success
1358,Alpha,notifications,baja,5.65,3.29,77,2,88.8,4.87,success
1826,Beta,api,baja,18.8,4.43,167,0,87.6,31.07,success
787,Delta,notifications,baja,7.07,4.04,60,0,86.3,11.18,success
470,Beta,auth,alta,10.05,4.13,68,0,85.9,4.43,success
141,Beta,search,alta,12.28,4.53,71,0,86.7,5.62,success
789,Beta,payments,alta,11.92,4.11,34,2,74.6,8.2,success
324,Gamma,notifications,baja,12.53,4.29,201,0,76.7,9.42,success
51,Alpha,search,media,3.73,3.34,182,0,88.6,5.58,success
715,Beta,notifications,media,5.16,2.23,55,1,79.1,5.63,rolled_back
4756,Delta,notifications,media,5.45,3.88,179,1,95.1,10.37,success
2841,Alpha,ui,baja,11.15,8.11,163,0,77.9,8.96,success
2447,Alpha,auth,baja,25.16,1.92,21,0,75.6,20.02,success
4822,Beta,api,media,3.56,3.84,115,1,86.6,6.38,success
4428,Delta,notifications,baja,5.32,3.84,151,2,97.3,26.88,success
4605,Gamma,payments,media,15.08,4.59,186,1,93.5,2.53,success
3734,Alpha,ui,media,10.42,4.73,230,1,88.6,9.52,success
2667,Beta,search,alta,5.03,1.97,128,0,85.9,9.87,success
407,Alpha,search,media,9.14,3.42,157,1,97.6,4.65,success
3373,Alpha,ui,alta,8.13,3.79,127,0,87.9,2.23,success
1005,Alpha,api,media,13.31,4.76,129,1,87.3,4.44,success
3019,Delta,payments,media,8.83,4.74,52,0,91.6,2.17,success
891,Alpha,ui,alta,10.29,7.4,256,2,79.0,1.92,failed
2412,Gamma,api,critica,6.98,7.18,212,3,84.2,1.6,success
2546,Gamma,notifications,media,16.58,5.91,83,1,93.6,9.75,success
4120,Beta,auth,baja,6.54,3.25,228,1,69.8,4.92,success
2391,Alpha,payments,critica,6.31,4.2,434,2,86.8,8.48,failed
3956,Gamma,api,baja,7.16,4.92,52,1,89.6,41.78,success
43,Gamma,api,media,7.61,3.75,200,2,65.4,4.1,success
2831,Alpha,ui,media,5.08,4.56,80,1,88.4,3.76,success
3324,Gamma,auth,baja,8.57,4.36,130,1,93.3,4.63,success
304,Beta,api,media,9.17,2.55,280,3,79.3,19.97,success
4522,Beta,api,baja,6.14,4.66,319,1,79.0,6.69,failed
4191,Beta,api,alta,5.37,4.76,376,1,,2.18,success
665,Alpha,auth,baja,4.8,2.02,27,0,84.1,15.45,success
1178,Delta,auth,alta,6.1,6.82,140,2,92.8,5.62,success
2677,Gamma,ui,media,7.41,5.03,45,0,83.8,4.64,success
1948,Beta,ui,baja,8.82,7.07,97,0,87.3,4.95,success
2502,Gamma,ui,critica,9.18,2.18,229,1,77.3,5.22,success
1474,Beta,payments,baja,7.51,3.73,76,0,97.5,5.23,success
3498,Delta,notifications,critica,6.52,4.77,160,2,87.3,5.3,success
3535,Alpha,ui,media,5.85,7.35,143,0,79.8,4.5,success
2133,Delta,notifications,alta,13.55,2.85,283,4,91.9,4.41,success
1027,Gamma,notifications,critica,8.32,4.52,500,6,73.1,7.62,success
962,Delta,search,baja,12.96,2.84,41,0,89.4,18.19,success
2890,Gamma,notifications,baja,4.59,2.32,12,0,92.6,3.26,success
4634,Beta,auth,baja,6.17,,45,0,95.2,19.25,success
2010,Beta,auth,media,5.32,5.44,101,0,87.3,15.68,success
2150,Alpha,notifications,media,5.82,3.65,98,0,76.9,7.82,success
3337,Alpha,api,baja,5.05,3.88,47,0,81.8,11.17,success
2339,Beta,auth,baja,9.3,2.2,21,0,91.1,6.88,success
3904,Alpha,api,baja,9.72,4.24,172,2,80.7,38.58,success
305,Beta,auth,media,5.02,3.24,85,0,88.9,28.45,success
1441,Delta,ui,media,3.42,3.23,19,0,62.3,8.47,success
1497,Alpha,auth,baja,5.55,4.62,82,1,85.2,9.62,success
2653,Delta,api,media,7.07,7.16,282,2,77.7,6.01,success
2876,Beta,ui,baja,12.45,3.43,180,1,87.7,14.96,success
917,Beta,api,baja,4.8,2.63,45,0,83.9,14.17,success
4190,Beta,search,media,16.31,3.71,41,0,97.6,3.1,success
4676,Beta,api,critica,4.64,4.62,72,1,90.2,1.48,success
2773,Gamma,api,baja,6.05,2.85,171,1,85.0,14.16,success
1625,Delta,api,baja,5.72,1.74,245,1,80.9,15.13,success
3853,Beta,payments,baja,2.16,2.55,75,1,80.3,1.67,success
822,Delta,auth,baja,9.52,2.19,228,1,95.4,6.08,success
3314,Delta,ui,critica,5.98,2.34,85,0,89.9,1.51,success
1355,Beta,ui,alta,7.75,3.57,701,5,88.6,14.75,rolled_back
4506,Alpha,payments,alta,7.89,4.07,126,2,87.8,2.38,success
851,Alpha,search,media,10.13,2.54,143,0,86.6,14.09,success
1001,Delta,auth,media,11.86,3.66,226,1,97.6,,success
3615,Gamma,payments,media,10.59,3.06,44,0,97.4,5.54,success
19,Alpha,search,alta,5.65,5.47,154,0,92.3,2.27,success
1638,Alpha,auth,baja,8.16,3.54,49,0,91.2,7.42,success
1668,Beta,api,alta,12.36,2.24,142,1,93.4,3.84,success
494,Delta,auth,baja,4.93,2.35,13,1,88.1,9.59,success
1348,Delta,payments,baja,4.09,6.59,222,0,91.7,3.23,success
3743,Alpha,ui,media,3.15,4.84,136,2,56.5,10.61,failed
3269,Alpha,api,critica,7.18,4.43,122,1,88.0,3.51,success
4948,Beta,search,alta,9.73,2.91,129,3,77.8,3.93,success
4869,Alpha,search,media,13.7,5.24,352,4,81.1,13.48,rolled_back
688,Delta,auth,media,7.86,5.14,160,0,78.3,27.71,success
4598,Alpha,payments,media,7.01,2.93,92,1,71.7,2.99,success
1609,Beta,ui,alta,15.41,4.62,16,1,95.1,4.11,success
4099,Delta,ui,alta,5.86,6.61,94,1,90.1,6.48,success
3613,Alpha,search,baja,5.7,3.49,20,0,89.7,15.32,success
1010,Delta,search,media,7.74,4.12,91,0,95.5,5.49,success
2409,Beta,api,alta,8.75,3.04,168,4,81.4,9.08,failed
1093,Gamma,auth,media,7.08,1.53,246,0,94.3,5.24,success
1328,Beta,auth,baja,5.27,3.02,198,2,81.1,23.09,success
1678,Gamma,ui,media,9.94,4.15,579,0,80.6,5.34,success
2000,Alpha,notifications,baja,8.76,3.9,72,0,83.6,16.09,success
1311,Beta,ui,alta,16.27,4.04,31,1,84.2,4.48,success
3272,Delta,search,media,10.39,3.5,196,0,78.9,13.08,success
1988,Alpha,ui,alta,5.33,3.55,131,2,85.1,6.57,success
3761,Alpha,ui,alta,9.38,2.62,273,2,85.4,3.95,success
345,Beta,payments,baja,20.39,3.5,331,0,92.7,9.03,success
4194,Beta,notifications,media,7.95,2.58,215,2,82.3,3.28,success
987,Beta,auth,baja,5.17,2.98,105,0,91.4,2.42,success
3867,Beta,api,baja,8.3,3.92,49,0,89.5,11.32,success
3823,Delta,api,critica,3.24,4.59,127,3,70.6,2.31,failed
4321,Beta,api,media,9.42,2.73,51,1,59.4,3.68,success
4018,Delta,payments,alta,4.7,2.75,118,1,91.0,7.6,success
3404,Alpha,notifications,baja,3.93,3.31,39,0,91.6,9.95,success
3044,Delta,search,media,10.42,1.86,27,1,87.0,2.8,success
1143,Alpha,api,media,8.21,2.06,159,1,90.3,5.05,success
2359,Beta,auth,baja,6.77,3.24,141,0,90.1,17.11,failed
1199,Beta,notifications,baja,11.61,2.03,59,1,94.3,8.21,success
86,Delta,notifications,baja,5.56,3.22,258,0,80.9,16.09,success
1519,Delta,notifications,baja,7.59,1.99,60,1,87.5,11.64,success
517,Alpha,notifications,media,8.41,2.84,211,1,88.2,2.15,success
1382,Delta,api,alta,21.71,4.71,207,2,91.3,16.22,success
2717,Delta,payments,media,5.05,1.91,64,1,81.6,6.22,success
3098,Gamma,api,media,3.93,3.46,117,0,79.3,6.46,success
1015,Gamma,ui, media,9.95,,92,1,88.8,11.22,success
129,Beta,auth,media,5.49,5.1,80,0,85.2,12.08,success
1365,Alpha,search,media,4.37,4.55,87,0,88.0,2.38,success
3639,Delta,api,baja,7.44,2.1,49,1,92.0,7.05,success
3138,Gamma,api,baja,5.08,4.55,73,0,84.2,2.67,success
892,Delta,api,baja,9.42,3.07,99,2,67.5,2.52,success
2794,Alpha,payments,alta,5.61,2.31,56,1,,12.53,success
4216,Delta,ui,media,5.26,2.77,229,2,86.2,7.48,success
1360,Delta,search,critica,18.15,4.01,105,1,70.6,1.3,success
308,Delta,auth,baja,9.84,4.28,119,0,97.1,16.37,success
1662,Beta,auth,media,5.61,2.33,48,0,97.8,1.77,success
2432,Gamma,auth,critica,5.8,3.15,378,1,87.8,6.15,success
3950,Alpha,notifications,media,6.14,4.12,127,1,82.7,11.61,failed
1318,Alpha,api,baja,10.06,3.1,330,0,85.7,7.25,success
4312,Delta,ui,alta,8.12,1.66,209,0,90.5,6.02,success
2475,Alpha,auth,media,10.12,4.1,156,1,90.6,13.01,success
2543,Beta,auth,media,5.92,3.92,11,0,89.0,11.11,success
1247,Delta,notifications,baja,5.65,3.05,202,4,86.0,19.03,failed
1209,Delta,ui,alta,4.2,2.0,306,3,90.1,2.7,success
217,Alpha,notifications,alta,8.49,4.36,97,1,94.2,5.19,failed
4359,Alpha,auth,baja,6.84,3.7,162,1,77.6,2.42,success
3076,Gamma,api,media,5.05,4.53,143,0,92.9,7.0,success
1240,Gamma,notifications,baja,5.41,2.39,96,1,95.3,27.14,success
2290,Beta,notifications,media,8.85,1.86,51,0,76.4,9.83,success
2741,Alpha,auth,media,5.49,2.73,262,2,87.7,8.24,success
276,Alpha,payments,baja,6.67,3.64,184,0,84.6,14.84,success
490,Delta,ui,alta,2.07,2.52,258,0,75.8,9.17,success
1036,Delta,api,baja,9.81,3.22,28,0,91.7,4.88,success
1230,Alpha,notifications,media,11.68,4.7,80,1,95.0,12.16,success
4594,Beta,api,alta,4.08,1.47,250,2,82.5,2.31,success
1009,Alpha,auth,alta,4.02,5.86,93,1,68.6,5.24,rolled_back
4073,Delta,payments,media,5.45,2.5,290,2,,4.06,success
3136,Gamma,search,media,12.39,3.61,106,0,94.2,12.22,success
3538,Gamma,payments,baja,6.54,2.21,113,1,88.3,5.79,success
2533,Alpha,notifications,media,13.23,3.98,213,7,94.5,27.78,success
4177,Gamma,api,media,9.39,9.11,104,1,93.0,8.35,success
1059,Gamma,ui,critica,10.3,2.63,215,2,92.9,4.5,success
2167,Alpha,api,media,8.3,2.03,254,2,93.7,16.98,success
3387,Alpha,search,baja,6.3,3.86,51,0,66.9,10.73,success
282,Alpha,notifications,media,10.84,7.03,82,2,81.6,4.65,success
3581,Delta,ui,baja,12.44,2.6,326,1,81.1,5.72,success
1317,Beta,ui,baja,4.42,5.07,163,2,87.9,2.71,success
4987,Delta,ui,media,9.72,3.13,68,0,72.8,10.82,success
969,Alpha,auth,media,3.95,2.77,91,0,67.0,7.54,success
3140,Delta,auth,alta,8.32,4.38,94,2,93.1,12.95,success
3936,Gamma,payments,baja,13.66,4.53,206,0,90.7,16.84,success
3180,Alpha,auth,alta,8.21,4.81,69,0,87.0,6.89,success
4119,Delta,payments,media,11.3,3.95,108,0,94.6,8.49,success
620,Alpha,auth,media,4.35,2.53,109,2,91.1,9.82,success
3248,Gamma,ui,baja,9.28,3.98,262,1,86.4,5.77,success
1743,Beta,ui,media,2.19,5.25,344,1,84.0,,failed
1391,Gamma,api,alta,10.09,4.4,55,1,85.9,3.06,success
4066,Alpha,api,media,7.1,5.0,140,2,80.2,15.69,failed
1848,Delta,payments,media,2.66,2.68,194,2,88.6,8.22,success
1580,Beta,search,media,5.86,5.36,150,0,72.5,7.31,success
1656,Gamma,auth,baja,8.35,3.32,89,1,77.0,24.19,success
2353,Alpha,payments,alta,5.51,3.04,162,0,83.2,6.72,success
2213,Gamma,auth,media,7.03,3.88,81,0,97.3,10.22,success
2021,Alpha,payments,media,14.08,2.56,111,1,87.8,7.28,success
4981,Alpha,ui,baja,5.9,4.73,154,0,85.9,5.31,success
